ra,dec,mag
10.17341,-64.384229,6.89
10.174964,-67.841318,7.1
10.175266,-45.307805,7.13
10.176238,-18.603285,7.14
10.176467,-12.354083,3.61
10.177142,-41.715247,5.98
10.178247,-38.910892,6.76
10.181184,-15.709186,6.96
10.182168,-59.154359,7.46
10.182184,-8.418462,5.64
10.182187,36.468125,7.19
10.182553,-16.930814,7.12
10.183047,40.661608,6.34
10.185031,5.252242,7.26
10.18507,70.839926,7.43
10.185711,20.696146,6.64
10.186874,-67.892358,6.83
10.186884,37.4019,5.86
10.18741,-61.768377,7.47
10.188193,-17.635511,7.46
10.188268,-7.316626,6.23
10.188631,-18.957157,6.74
10.189602,49.454237,6.6
10.193187,-58.827762,6.07
10.193947,13.355114,6.43
10.19624,-58.060544,5.7
10.196918,-34.334032,6.66
10.197184,-61.541932,7.18
10.197684,-40.874337,7.19
10.198283,-35.324735,6.68
10.198609,-44.728626,7.09
10.199206,-39.994431,7.42
10.199634,-54.985001,7.36
10.200793,-28.605956,6.28
10.200823,20.118554,7.42
10.206373,-52.163242,6.16
10.206648,-15.068041,7.1
10.207184,-66.691476,7.5
10.207278,-32.68944,7.37
10.210547,-19.15304,6.45
10.211816,28.242012,6.86
10.213234,-29.499201,7.37
10.213435,4.61468,5.77
10.21401,-32.515612,7.08
10.215441,82.400927,7.37
10.215934,-65.166479,7.0
10.216939,-19.689167,6.87
10.216988,-59.918088,6.07
10.218023,-47.919621,7.21
10.22036,3.072725,7.39
10.222069,-27.028891,6.23
10.222553,-61.658829,6.42
10.222861,-56.586697,6.48
10.223016,-51.232971,5.27
10.223548,-33.031722,6.38
10.224448,-51.755788,5.78
10.224668,57.993763,7.01
10.225001,9.186028,7.43
10.225184,-66.372811,5.15
10.22536,-5.087345,7.45
10.228844,50.496525,6.63
10.228961,-70.037903,3.29
10.228995,-7.384048,7.21
10.229427,-40.346056,5.91
10.229545,-5.219778,7.5
10.230347,-68.059832,6.73
10.230474,27.135819,6.05
10.232379,-40.310774,6.33
10.235031,-54.993706,7.49
10.235667,-7.993501,6.97
10.235823,-23.813946,6.36
10.236928,-39.343869,7.42
10.237141,-39.10372,6.53
10.239248,-42.808598,7.22
10.241194,-51.814328,7.4
10.241598,21.168058,6.02
10.242166,16.138346,7.09
10.245607,-42.121942,3.85
10.247286,-41.726074,6.54
10.248246,-42.383043,6.75
10.250224,-44.467812,6.59
10.251737,-67.285709,7.31
10.251762,31.468066,6.47
10.252078,-55.549272,6.64
10.252127,59.985539,6.18
10.254624,-54.974207,6.16
10.255799,-36.517717,6.17
10.258767,-43.112369,5.59
10.258823,-62.537004,7.03
10.263483,-50.177777,7.0
10.265775,-55.519651,6.85
10.267534,60.150614,6.77
10.267565,-59.903411,6.22
10.267803,-28.61396,7.24
10.269166,-11.203419,6.08
10.269267,35.16448,7.35
10.270677,29.310501,5.49
10.271124,17.740344,6.6
10.271198,-16.142089,7.29
10.271446,78.946973,6.85
10.272747,-36.908244,7.41
10.274469,28.682479,6.46
10.275341,45.043508,7.25
10.275639,23.503095,5.95
10.275778,-19.308158,6.7
10.277259,41.275852,7.36
10.277819,-51.204636,6.2
10.277983,13.728334,5.42
10.278171,23.417311,3.43
10.278268,25.370705,5.84
10.279411,-20.669684,6.57
10.279682,-13.099513,7.18
10.281039,-34.127329,7.41
10.283579,47.308449,7.3
10.28472,-61.332304,3.39
10.284952,42.914365,3.45
10.287378,23.10622,5.81
10.288234,41.46743,6.55
10.288941,-46.834942,6.48
10.291766,55.898496,7.22
10.292102,-65.429507,6.79
10.292631,-23.876275,7.32
10.293834,-8.068914,5.25
10.29392,-48.417913,7.41
10.294478,-21.588863,7.31
10.297387,71.060699,6.66
10.297594,71.05618,7.36
10.298164,-21.026298,7.33
10.300321,73.073513,6.53
10.300583,65.108351,5.74
10.302109,-28.992,5.52
10.302921,27.415479,6.53
10.303036,-82.910779,6.68
10.305914,12.621108,7.02
10.3066,-13.304757,7.01
10.307847,-41.66849,5.97
10.309123,43.048445,6.48
10.310516,-36.804572,6.31
10.310561,-56.110393,5.8
10.314426,44.048323,6.66
10.315964,17.705889,6.85
10.316317,46.760778,6.42
10.316607,51.405488,6.81
10.316864,24.712138,6.42
10.317292,-56.020719,7.01
10.31738,-50.7161,6.89
10.318083,-64.676258,5.66
10.319664,-34.616485,6.73
10.320038,72.437125,7.0
10.321353,-12.528132,6.01
10.324117,48.396762,6.0
10.325651,-5.106148,6.38
10.326877,-55.029305,4.59
10.32757,-30.995661,7.41
10.327974,-59.146093,6.95
10.328344,-65.137238,6.35
10.328938,19.470914,4.78
10.330238,-22.971264,7.36
10.331049,-47.961268,6.7
10.331202,-51.56785,6.88
10.332873,19.841489,2.01
10.333189,-9.059004,6.31
10.334319,-67.167919,7.07
10.33478,-39.702514,7.31
10.336595,-52.60171,7.21
10.336656,-31.582931,7.34
10.336995,-23.102569,7.48
10.33713,-33.128709,7.41
10.337452,53.779391,6.45
10.337469,-81.648433,7.23
10.337977,-47.69909,5.66
10.340954,-72.130244,6.96
10.34199,54.216839,6.01
10.34231,6.429769,7.35
10.342814,-31.813671,6.57
10.344118,-6.192827,7.25
10.345632,-5.382068,6.97
10.34614,-19.050229,7.49
10.346755,-47.565909,6.64
10.346775,-42.872414,7.32
10.347218,-15.479913,7.17
10.347552,30.663908,7.13
10.348557,-56.04322,4.5
10.350557,2.289724,6.66
10.350943,68.747651,5.88
10.351019,41.849395,6.77
10.351993,-5.41496,6.69
10.352211,-17.984959,6.5
10.352298,-58.483824,7.25
10.35404,-13.786528,6.56
10.355982,-25.37301,6.71
10.357963,-23.710834,6.47
10.359837,-3.859443,7.46
10.359961,-22.52851,6.52
10.363197,60.912837,7.39
10.363973,14.975773,6.16
10.364034,-24.435878,7.45
10.3665,-18.034481,7.12
10.367084,-20.575771,7.12
10.367616,-0.751537,7.31
10.369042,68.926006,7.47
10.369569,-58.265572,6.34
10.369607,41.22953,5.73
10.369659,-13.409726,6.91
10.370261,-19.866571,6.12
10.370603,8.96437,6.63
10.372108,-41.64996,4.82
10.372155,41.499516,3.06
10.372735,-29.555899,7.5
10.372767,-47.971494,7.38
10.376191,42.616527,7.48
10.378272,-9.395135,7.05
10.378836,15.344403,7.26
10.381623,-59.62455,7.42
10.382824,-66.901498,4.97
10.38312,19.130949,7.12
10.383129,-24.333677,6.83
10.383458,6.542643,6.06
10.384778,-61.265676,7.48
10.384806,35.217614,7.1
10.385091,33.908145,5.89
10.385292,-50.527123,7.19
10.386983,-30.162263,6.25
10.387392,5.694263,6.54
10.388096,-40.695492,7.24
10.388209,-13.377153,6.61
10.389125,78.342736,7.32
10.390688,-4.074035,5.93
10.391214,-0.902244,6.45
10.391478,-38.009839,5.34
10.391666,-26.056269,7.16
10.392405,-3.642854,6.39
10.394624,-41.953189,6.24
10.394933,29.615856,6.36
10.396909,-2.276027,7.24
10.397088,25.568178,6.76
10.397401,-57.953933,6.34
10.398688,-29.645529,6.92
10.40169,34.193216,7.09
10.401768,-4.92737,7.28
10.402182,65.566423,4.94
10.40239,33.718531,5.52
10.40366,2.368018,6.33
10.403849,-24.606519,7.12
10.403933,-69.917677,7.11
10.405424,10.587777,6.8
10.406164,34.176402,6.95
10.406592,-74.031612,3.99
10.407019,2.393252,6.61
10.407248,-25.565741,7.05
10.411012,-54.321932,6.8
10.411597,82.801664,6.84
10.412375,-73.971732,6.18
10.415824,-38.303267,7.03
10.416516,-58.576303,5.93
10.417989,-26.358064,7.43
10.418496,-50.106782,6.78
10.420887,8.784845,5.61
10.421166,-58.87246,7.0
10.421449,-42.467404,6.18
10.423257,-29.193842,6.62
10.42445,-12.762694,7.23
10.425159,36.204553,6.64
10.426422,8.776491,7.5
10.426692,-19.599711,7.13
10.428964,-7.059829,5.6
10.429149,35.42543,6.49
10.429558,-54.988703,7.0
10.430843,-20.325308,7.21
10.431067,-13.132708,7.48
10.431895,33.79612,4.72
10.432962,2.929211,6.97
10.433042,52.621736,7.39
10.434077,39.267221,7.23
10.434842,-16.83629,3.83
10.435889,3.932534,6.67
10.43607,-42.738494,6.13
10.437121,-63.298569,7.05
10.437632,24.715336,7.2
10.437678,-53.891462,6.99
10.438465,-6.427222,7.0
10.439676,54.40748,6.98
10.440445,-39.361996,6.8
10.440713,10.502887,7.2
10.443587,-0.988055,6.33
10.445542,-47.659823,6.56
10.445677,-64.3517,7.42
10.445893,13.626424,7.31
10.446354,-4.388339,6.55
10.446924,-54.877302,5.58
10.447027,-73.167951,6.61
10.448057,17.21944,7.34
10.448293,-0.148508,7.22
10.448795,-57.607042,7.07
10.450135,19.364538,6.15
10.45253,-31.067779,4.28
10.452683,-42.053043,7.1
10.453398,11.317094,6.64
10.456798,-57.638805,4.65
10.457047,-18.286801,7.09
10.457042,-65.704664,6.0
10.457792,41.601035,6.0
10.458392,3.563546,7.23
10.459868,-0.962912,7.5
10.460831,9.762396,6.01
10.461506,-44.342266,7.1
10.46219,41.235858,7.06
10.462753,59.597242,6.86
10.462962,-45.098796,7.33
10.463199,-38.703751,7.46
10.464649,-58.739403,3.81
10.464727,36.707212,4.2
10.465512,-48.02097,7.36
10.467247,-49.405801,6.1
10.467462,-57.198461,6.83
10.467577,48.963967,6.75
10.467738,48.784901,6.42
10.470712,-36.220187,7.45
10.471742,-63.164565,6.42
10.473988,15.755815,7.32
10.476812,45.212211,6.37
10.476909,-19.524812,6.7
10.478449,-43.838341,6.68
10.478469,13.28888,7.12
10.478744,17.133496,7.03
10.478878,-3.742385,6.05
10.480006,-57.233002,6.69
10.480146,14.343701,6.85
10.481274,-64.172278,5.27
10.482964,2.646629,7.44
10.483776,29.727516,6.61
10.484362,-65.176244,6.42
10.485255,-38.059114,7.23
10.490451,12.187002,7.25
10.491306,-2.739078,5.19
10.491383,-29.663832,5.58
10.492697,-32.941794,7.37
10.493161,-30.607065,5.57
10.493961,-43.050813,6.81
10.494124,-22.247001,7.41
10.495044,-22.044503,7.12
10.495037,84.252009,5.52
10.495064,1.491118,6.88
10.496631,54.825721,7.35
10.498248,28.581221,6.88
10.498453,65.626233,6.32
10.49861,-54.978237,7.36
10.501226,40.469882,7.01
10.501792,38.925132,5.79
10.502196,-70.888101,7.17
10.502445,-66.984654,6.19
10.50424,50.569124,6.74
10.504472,63.348754,7.33
10.504855,-0.637026,5.08
10.505581,-71.992793,4.72
10.506226,-57.077389,6.62
10.507396,64.257689,6.07
10.508567,-39.063858,7.47
10.50861,2.150203,6.98
10.509132,-10.807938,7.35
10.510015,36.273479,6.85
10.510461,55.980536,4.82
10.510901,-61.356474,6.41
10.513688,-86.090685,6.64
10.514277,-26.483769,6.51
10.5159,-44.367824,6.84
10.516323,-7.63755,6.2
10.516622,-13.58847,5.59
10.517242,-73.22149,4.94
10.517465,39.020712,7.38
10.518048,82.558587,5.25
10.518727,-68.897255,7.39
10.518734,-67.70238,7.23
10.520365,-42.229359,7.35
10.521955,66.312227,7.24
10.522842,73.330805,7.01
10.522775,-53.715484,4.89
10.525046,-35.128345,7.24
10.52555,46.874204,7.28
10.526738,2.844767,6.57
10.527187,-14.885082,7.09
10.528856,-44.484838,7.22
10.53019,-28.237103,6.04
10.530722,-63.940467,7.49
10.530937,32.379554,5.9
10.531039,-81.921086,7.05
10.531054,-52.23195,7.2
10.532401,-45.06966,6.04
10.532622,-45.06671,5.76
10.533727,-11.424449,7.42
10.533743,-61.685332,3.3
10.536604,14.13727,5.43
10.538146,24.442272,7.18
10.538471,4.645358,7.09
10.539191,-58.545848,7.36
10.541261,-6.07508,6.82
10.541293,44.181743,7.36
10.541576,-81.615774,7.39
10.54267,-44.618508,5.91
10.546615,-58.666745,5.98
10.546853,9.306586,3.84
10.548508,-22.527614,6.97
10.54913,-47.003353,5.02
10.552473,39.22156,7.19
10.553491,-13.404238,6.52
10.553865,40.42556,4.72
10.554077,-5.362479,7.12
10.554206,-55.386889,6.68
10.554637,-55.3807,7.32
10.557054,-58.190149,6.09
10.558587,34.988695,5.57
10.558645,-40.238437,6.68
10.559004,-46.975902,7.09
10.562163,53.49739,6.52
10.563134,23.350658,7.27
10.56402,49.186174,7.5
10.564013,20.304104,7.3
10.564263,-27.349683,7.42
10.565711,-80.516765,7.18
10.566912,-23.745165,5.08
10.570199,-60.987629,6.25
10.571384,-37.386792,6.9
10.572482,49.107306,7.12
10.573335,21.594027,7.43
10.580004,6.953749,5.07
10.580255,-31.346283,7.37
10.580559,27.961576,6.82
10.580616,-3.899691,6.67
10.582357,-64.134003,7.39
10.582696,-23.176248,6.1
10.583933,8.650425,5.67
10.584609,-55.409851,7.2
10.58462,-57.677132,6.84
10.584878,75.712948,4.86
10.585027,2.204539,6.65
10.58506,-69.351475,6.87
10.58572,41.908926,6.94
10.586017,57.082637,5.16
10.586229,-43.664587,6.09
10.586434,84.399322,7.29
10.586905,-39.562589,5.5
10.589507,-12.859448,6.79
10.59022,-76.308986,6.29
10.590371,-5.36182,7.31
10.590994,-37.361392,7.13
10.591166,-78.607786,4.11
10.592016,45.653691,7.22
10.59314,-57.557636,4.45
10.594129,-18.568978,6.49
10.595003,-58.192883,6.68
10.595404,-13.95665,7.44
10.597034,-58.224283,6.52
10.597678,-49.231068,6.95
10.598331,-75.793164,7.42
10.600558,80.494629,6.48
10.601252,-26.675479,6.29
10.601872,11.61455,7.25
10.604628,-16.344326,6.01
10.60483,-10.583403,6.58
10.6049,-47.849883,7.3
10.605077,52.109486,7.44
10.605706,-59.564392,5.08
10.605949,36.326927,6.29
10.608994,-12.230121,5.71
10.609109,-59.190331,7.04
10.609828,-28.771817,6.83
10.609969,-33.272606,7.13
10.61183,-27.656352,6.65
10.61224,-47.254968,7.21
10.614209,-22.665283,6.98
10.616117,-41.341141,7.01
10.61667,-8.839941,7.05
10.617095,-71.69157,6.92
10.619635,46.548067,7.19
10.619862,-11.748617,6.52
10.620234,-31.762695,6.77
10.620481,-27.412634,4.87
10.621144,-53.85526,6.43
10.621717,-48.22562,3.84
10.622381,56.431341,6.55
10.62311,-43.523359,7.18
10.624178,-12.393942,6.87
10.624187,-58.733339,5.47
10.625909,-13.384543,4.89
10.626608,-23.38222,7.36
10.628352,-35.720032,7.0
10.631185,34.078623,6.42
10.63407,-57.256309,5.89
10.638213,-65.041934,6.73
10.638856,60.124539,6.77
10.641005,5.913633,7.38
10.643043,-16.876572,4.91
10.645322,5.734,7.13
10.645337,31.976237,4.68
10.645834,-59.182997,4.69
10.645941,-59.26242,6.5
10.64731,-42.753443,6.1
10.647337,-12.443618,6.04
10.647609,-64.498014,6.97
10.648482,16.127424,6.61
10.649906,-58.816854,5.96
10.650125,-55.113747,7.05
10.650503,-75.157489,6.75
10.651581,53.6683,5.55
10.65213,37.91,5.84
10.65268,-25.851456,7.19
10.652752,-54.86122,7.49
10.654424,-74.493384,6.08
10.654522,-36.677147,6.69
10.655112,-55.603268,4.29
10.656346,-64.111788,6.33
10.656364,-55.989815,7.11
10.65667,-67.165414,7.45
10.661699,8.842998,7.49
10.661794,-22.530594,7.12
10.664623,-33.612796,7.27
10.666088,-52.284118,6.88
10.666158,-49.279652,6.97
10.668769,46.840767,7.27
10.669848,-65.100209,5.51
10.670814,-47.160249,6.99
10.672551,27.52527,7.11
10.678366,-64.653189,6.81
10.680552,-48.025103,7.08
10.680984,-35.741718,6.36
10.681405,-57.935595,6.9
10.685119,-64.474382,6.73
10.6882,-59.676916,6.35
10.688282,52.970601,7.22
10.690052,-1.741491,6.25
10.690589,-56.068722,6.81
10.691762,-35.731127,6.82
10.693097,-64.10639,7.16
10.694679,-45.768575,7.43
10.696747,68.443499,5.74
10.697657,-79.783288,5.97
10.697878,-8.056132,7.24
10.697949,-26.046658,7.36
10.698259,-6.57482,7.41
10.698892,-40.691342,7.45
10.69908,65.71628,5.12
10.699909,-63.507295,7.31
10.70313,31.696998,6.02
10.703699,-13.787713,6.79
10.703926,-64.466426,4.76
10.704632,10.355518,7.08
10.706108,-47.220281,6.96
10.707577,-8.72719,6.86
10.708715,-13.974514,6.24
10.70881,18.219924,7.12
10.710005,-75.463761,6.85
10.710412,3.58311,6.57
10.711269,-59.215759,5.36
10.711997,-32.715673,5.63
10.71348,-2.183756,7.31
10.714507,50.799251,7.33
10.714537,-23.549032,6.79
10.715063,55.890823,7.39
10.715949,-64.39445,2.74
10.716954,-49.057044,6.99
10.717191,26.325577,5.51
10.717789,69.076214,5.01
10.718053,-72.195109,7.48
10.719257,-35.004126,7.5
10.719287,-61.168532,6.62
10.721646,-31.759721,6.55
10.722478,4.747669,5.77
10.722843,-32.137196,7.16
10.7236,23.188404,5.08
10.724874,80.427107,6.7
10.725639,-60.566619,4.58
10.725822,46.203877,5.18
10.72674,-39.058427,7.03
10.728702,57.199203,5.79
10.730303,18.312986,6.51
10.73089,-64.249042,5.74
10.731184,-60.117783,6.45
10.732347,49.800908,7.03
10.733524,46.206651,7.28
10.735258,-63.961072,4.8
10.735333,-48.896711,7.18
10.736006,-51.923721,6.87
10.73612,-72.064476,7.47
10.737375,19.758834,6.27
10.73891,-70.859721,6.25
10.739699,-59.99332,6.32
10.74088,-72.443498,6.26
10.74114,-23.985427,6.63
10.742331,-70.855255,6.43
10.744276,-36.930634,6.69
10.745516,41.714616,7.49
10.745842,-59.56519,7.35
10.750632,3.306679,7.09
10.751118,67.411384,5.95
10.752627,2.48797,6.27
10.754546,-80.469597,5.46
10.755695,45.566323,6.97
10.756499,41.307677,7.12
10.758219,-55.791418,7.2
10.759134,-25.026078,7.27
10.761401,-47.459809,6.64
10.762257,-59.407818,7.26
10.762932,32.597326,7.42
10.763087,-80.540188,4.45
10.763394,-10.713583,7.45
10.764045,-40.973376,6.84
10.764416,30.682313,5.36
10.764426,72.287953,7.0
10.766629,56.920843,7.11
10.768245,6.373183,6.38
10.770182,-61.941663,7.32
10.770868,-41.464368,7.49
10.771269,-64.514559,5.33
10.771414,-60.602872,6.26
10.771476,-26.726067,7.26
10.772032,12.747847,6.9
10.772919,57.365914,6.34
10.773484,18.891523,5.5
10.773563,-13.459857,7.26
10.773689,14.194645,5.49
10.773879,-63.299693,6.97
10.774082,-15.03411,7.41
10.774244,-42.643427,7.0
10.774619,-19.760597,7.17
10.774889,-64.263242,5.23
10.775766,-18.873966,7.44
10.776984,-43.192673,6.29
10.777082,-42.610372,7.22
10.778537,-26.048153,6.7
10.779488,-49.420255,2.69
10.77961,-25.533832,7.36
10.780024,-69.209786,6.34
10.780898,-64.383474,4.87
10.781127,-17.296874,5.44
10.781749,43.026796,7.3
10.782634,-56.757192,5.14
10.782894,-15.731901,7.24
10.788633,-57.325422,6.96
10.788655,6.346233,7.13
10.78969,26.910598,7.19
10.791836,-69.437733,6.35
10.79184,60.123921,7.35
10.79261,-31.603229,6.97
10.793535,65.616639,6.94
10.79387,-15.261954,6.67
10.794001,-57.467411,6.29
10.794423,-64.547178,6.54
10.795236,-15.109798,6.96
10.795646,-59.875257,6.47
10.798206,-64.262842,6.46
10.798742,-52.246096,6.74
10.800212,39.742327,6.78
10.80071,41.109953,7.0
10.801503,-59.919163,5.98
10.803921,-31.68785,5.87
10.806531,37.570303,7.03
10.809741,-48.350515,7.05
10.811266,-1.958896,5.92
10.811525,-47.749895,6.51
10.813852,65.132491,6.4
10.815899,29.416057,6.15
10.816016,-27.917794,6.94
10.816087,-9.100017,7.07
10.816806,-31.059145,7.48
10.817572,10.157903,7.42
10.818024,-30.750659,7.32
10.820837,-26.81512,7.41
10.820953,10.545202,5.32
10.821465,-4.02393,6.61
10.822526,-39.170308,7.17
10.823457,-59.323793,5.85
10.823803,-42.367429,6.77
10.824115,17.146453,7.1
10.824669,63.810029,6.42
10.827079,-16.193648,3.11
10.828747,-9.852695,5.85
10.831591,27.973948,6.05
10.832033,-35.80447,7.34
10.832506,-34.058183,5.61
10.836946,-62.635717,7.16
10.837104,-8.988398,7.5
10.838349,-8.897763,5.8
10.843491,23.406287,6.59
10.844453,-61.269547,6.84
10.848423,-14.891354,7.47
10.849174,3.590674,7.2
10.849619,-59.957313,6.79
10.851502,-3.092667,5.95
10.851645,56.237718,7.45
10.851665,-18.332213,6.56
10.852365,11.578777,6.85
10.853067,56.58225,5.66
10.855126,-4.736508,7.16
10.85584,-66.814875,7.45
10.856418,75.994778,7.17
10.856594,59.320119,5.57
10.858415,-75.882765,6.68
10.860349,-21.250089,7.0
10.863028,-57.272315,6.29
10.864815,-49.157562,6.56
10.865612,-58.415456,6.88
10.866281,-55.138332,6.53
10.867354,-61.429164,7.46
10.869477,50.265458,6.63
10.87047,1.024973,6.37
10.874628,-79.559437,6.36
10.875236,-57.240405,5.26
10.875247,52.565349,6.76
10.875578,52.503605,6.44
10.875764,45.777837,7.47
10.876692,-0.201657,6.31
10.87761,52.071196,7.02
10.878476,40.171159,7.15
10.879279,2.112366,7.37
10.879572,-68.210339,6.7
10.880236,27.865205,7.48
10.880263,-6.821992,7.18
10.882085,-69.121616,7.44
10.882392,-17.277134,7.13
10.883654,-63.087823,7.32
10.883695,-35.489049,6.79
10.884599,-20.628159,7.02
10.888526,34.214871,3.79
10.889215,-58.893453,6.26
10.890267,-2.255209,6.12
10.891536,-20.138731,5.23
10.891559,-58.853171,3.78
10.891986,69.853881,5.91
10.892473,-15.445825,6.34
10.892615,-56.420501,6.45
10.892911,54.585128,5.12
10.893013,26.207768,7.04
10.894734,-51.49921,7.31
10.895031,-70.720337,5.99
10.895476,-2.129205,5.45
10.896762,-43.117494,7.48
10.898991,-36.456878,6.73
10.899089,-12.434542,7.38
10.89962,-26.746106,7.5
10.899648,43.189956,4.66
10.900044,-72.155298,7.39
10.904938,-13.758036,5.65
10.908222,-61.826622,5.95
10.909824,29.630075,6.53
10.909853,-38.754435,7.02
10.910316,-55.619,6.76
10.911714,25.490722,6.19
10.912017,-42.018146,6.95
10.91244,36.758794,7.39
10.912659,5.847862,7.38
10.916163,34.034798,5.73
10.916948,-42.251098,6.08
10.919881,-20.664963,6.45
10.920305,77.087568,6.81
10.921456,-60.517003,5.93
10.923758,-54.079608,7.27
10.924228,-43.020528,6.4
10.924525,-26.978941,7.08
10.92689,24.749718,4.3
10.928444,0.736922,5.91
10.928999,33.506929,5.02
10.929406,-16.367797,7.5
10.930891,-31.786306,7.34
10.931655,-35.114345,7.37
10.932248,18.152991,7.25
10.933742,6.185371,5.91
10.936258,0.432934,6.66
10.93655,-60.45356,7.09
10.936714,64.538047,7.22
10.937365,42.008155,6.03
10.937846,-58.053107,7.16
10.938015,22.351682,6.17
10.938824,-10.624965,7.38
10.939307,23.250645,7.32
10.94013,-57.551341,7.32
10.94078,57.502959,6.8
10.941889,7.388474,7.37
10.942897,25.500244,6.36
10.944562,-50.607775,7.28
10.945289,-37.137765,4.6
10.947811,-31.204692,7.43
10.950851,-68.667347,7.36
10.952183,-50.765018,5.9
10.952207,-0.311965,6.88
10.953126,-44.809716,7.37
10.954389,-75.099761,6.16
10.955613,-69.038055,6.48
10.960509,-45.875879,6.83
10.963386,-59.73219,6.36
10.965246,-22.020936,7.48
10.966371,-42.039383,7.07
10.96801,-55.783733,7.03
10.973229,-44.934572,7.42
10.977088,19.622046,6.8
10.982421,-19.604794,6.84
10.983493,45.197813,6.91
10.983827,69.989047,7.12
10.984587,-53.539209,6.81
10.985628,17.826821,7.44
10.98715,-33.737595,5.7
10.987168,-81.556164,6.7
10.98723,-61.320739,6.16
10.987258,-84.593893,6.19
10.988292,-10.325439,7.25
10.9883,51.882359,6.22
10.989118,79.675876,7.32
10.99112,40.430257,5.03
10.991925,-16.353701,5.88
10.992438,36.0931,5.99
10.992516,9.930795,7.24
10.992847,-43.501607,7.32
10.993705,-62.484178,7.29
10.994748,11.705868,6.53
10.996244,-18.298783,4.08
10.997077,58.906475,7.12
10.99916,77.770174,6.18
10.999831,-43.80711,5.81
11.00057,-3.471319,7.27
11.000709,22.02605,7.29
11.002306,-51.8178,6.15
11.002572,-42.225859,4.37
11.003248,-14.083368,5.86
11.004084,45.526276,5.47
11.004304,-44.910725,7.33
11.00575,42.911724,6.03
11.007101,51.502101,6.41
11.009347,3.617494,4.84
11.010078,-53.111831,6.44
11.010523,-19.343009,7.09
11.010561,-66.030185,7.41
11.011331,-31.839368,6.06
11.011681,42.73142,6.69
11.012445,6.101449,4.98
11.013829,-52.074982,6.82
11.014009,39.212092,5.06
11.014216,-40.498112,6.77
11.015941,-15.792682,6.35
11.017698,0.047039,7.28
11.018249,63.42111,6.38
11.020825,-9.771818,7.46
11.022431,46.563635,7.01
11.026538,52.702417,7.08
11.029372,36.678244,7.45
11.030359,29.871323,6.95
11.030465,-2.484585,4.73
11.030481,-64.303914,6.94
11.030677,56.382427,2.34
11.033734,-73.487884,7.25
11.034194,-71.747077,7.38
11.03718,-41.114145,6.48
11.038236,58.666404,6.63
11.038827,20.179842,4.42
11.040125,-26.831505,6.21
11.040756,-21.411173,7.28
11.042013,-9.994852,7.32
11.042459,9.172964,7.22
11.043553,-3.512616,6.81
11.046171,-59.74099,6.96
11.048556,-72.242223,6.78
11.049429,-2.635352,7.19
11.051401,-25.575037,6.72
11.051711,-60.910731,6.67
11.053189,28.930131,7.06
